Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
RXMHSSANSKRGOG-UHFFFAOYNA-N,CHEMBL3263696,7376,A,5.41,chembl20,1351790,9606,NR1H2,4643,S1C(=CC=C1CN(S(CC2=CC=CC=C2)(=O)=O)CC(C)C)C3=CC=C(C=C3)S(C)(=O)=O
CYIDZMCFTVVTJO-MJWGKZGDNA-N,6961,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(=O)C1=C(C=C(C(=C1)C(O)=O)C(O)=O)C(O)=O
CYIFVRUOHKNECG-UHFFFAOYNA-N,11622,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(CCCCCCCCCCC)C
CYIGRWUIQAVBFG-UHFFFAOYNA-N,3033992,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCOCCOC=C)CCOC=C
CYJQCYXRNNCURD-UHFFFAOYNA-N,65684,9971,N,,pubchem,743220,9606,NR1H4,6137,N1C2C(CN(CC2)C)C3=C1C=CC(=C3)C
CYJTVYOFIOTBFR-YAQRNVERNA-N,823562,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C2=C(OC1)C=CC(NC(=O)C=3C=CC=CC3)=C2
CYKBHRFKCMCSJT-AWOREXAINA-N,2910,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC2=NC(=NS(O)(O)=C2C=C1S(=O)(=O)N)C3C4CC(C3)C=C4
CYLWJCABXYDINA-ZHLVXTBQNA-N,4870,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC=2NC(N(S(=O)(=O)C2C=C1S(=O)(=O)N)C)CSCC(F)(F)F
CYMPUOGZUXAIMY-UHFFFAOYNA-N,162461,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C1=CC(=C(NC=2C=CC=CC2)C=C1)C)C
CYMUQTPZTOXBNG-PHOVEKIENA-N,9627962,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C(C=2OC(=CC2)/C=N/NC=3C=CC(=CC3)C(=O)O)=CC=CC1
CYOHGALHFOKKQC-MPIMZMORNA-N,10127622,9971,N,,pubchem,743220,9606,NR1H4,6137,BrC1=CC(Cl)=C(NC=2C(=CC=3N(C=NC3C2F)C)C(=O)NOCCO)C=C1
CYPFZMCBQXVITP-UMZFSCSYNA-N,5332843,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=NC=CN=C1N/N=C/C2=C(OC)C=CC=C2
CYPIQGIKLKUTEX-UHFFFAOYNA-N,703724,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C=1C=C(C=2N=C(ON2)C=3OC=CC3)C=CC1OC)C
CYPMCQZDOWBSKE-DZQFSFFNNA-N,6464588,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=C(NC(=O)NC=2C=C(C=CC2)C(=O)O)C=CC=C1
CYSIOVXNKCFVJU-XBTAAFKLNA-N,7205180,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(=C(NC(=O)COC)C=2C1=CC=CC2)C(=O)NC3=CC=4OCCOC4C=C3
CYWFCPPBTWOZSF-NDKGDYFDNA-N,15250,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(O)CC1=CC=C(CC(C)C)C=C1
AOLNBLUKJHZASN-VCHYOVAHNA-N,9569081,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=C(C=CC(N/N=C/C2=CC=3OCCOC3C=C2)=C1)C
AOPZIJQISHFZBN-UHFFFAOYNA-N,95753,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(=NC=2C1=CC=CC2)C=3C=CC(OC)=CC3
AORBCLGGYNFMGN-VJSLDGLSNA-N,11525752,10062,A,7.74473,pubchem,266362,9606,NR1H3,6206,FC(F)(F)C1=NOC=2C(CCC)=C(OCCCN3C4=C(C=C3)C=C(C=C4)CCC(=O)O)C=CC21
AORBCLGGYNFMGN-VJSLDGLSNA-N,11525752,7376,A,8.22185,pubchem,266363,9606,NR1H2,4643,FC(F)(F)C1=NOC=2C(CCC)=C(OCCCN3C4=C(C=C3)C=C(C=C4)CCC(=O)O)C=CC21
AORIQXYNAWCFHI-YAQRNVERNA-N,868283,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C2=C(OCC1)C=CC(NC(=O)C=3OC(=CC3)C)=C2
AORJBFRKPXUYEX-UHFFFAOYNA-N,45104950,9971,A,6.37263,pubchem,460829,9606,NR1H4,6137,O(C(=O)C=1C=2NC=3C(C2C(CN(C1)C(=O)C=4C=CC(OCCCN5CCCCC5)=CC4)(C)C)=CC=CC3)C(C)C
AOVLEUVYXSWIDO-UHFFFAOYNA-N,CHEMBL400937,7376,A,6.47,chembl20,455330,9606,NR1H2,4643,C=1C=C2CC(NS(C=3SC(=CC3)C4=NOC=C4)(=O)=O)CC2=CC1C5=CC6=C(C=CC=C6)N5C(OC(C)(C)C)=O
AOXRBFRFYPMWLR-XGXHKTLJNA-N,13765,9971,N,,pubchem,743220,9606,NR1H4,6137,O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]4C(CC3)=CCCC4)CC1)C)CC
AOXRMASEADNHMK-UHFFFAOYNA-N,51359038,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,BrC1=CN2C(=C(N=C2C(=C1)C)CCC)CC3=CC=CC=C3
AOYHJTKPERTRGO-LILDFLRNNA-N,2396236,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C=2C(N=C1SCC(=O)NC3=NC(=CC(=N3)C)C)=CC=CC2
APBSKHYXXKHJFK-YHMJCDSINA-N,28858,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C=CC(C=2SC=C(N2)CC(=O)O)=CC1
APDKMOCVRREHQC-UHFFFAOYNA-N,372186,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C=1C=2N=C3C(=NC2C=CC1)C=C(C(=C3)C)C)C
APDKMWRQIPKGIP-UHFFFAOYNA-N,16189916,7376,N,4.17055,pubchem,720737,9606,NR1H2,4643,S1C(=NC=C1)C(N(C(=O)CCC=2OC(=NN2)CC=3C=4C(NC3)=CC=CC4)C)C
APDZNCBMCKYUEF-HCKMINDGNA-N,4245044,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(NC(=O)CCC)=NC(C2=CC=3OCCOC3C=C2)=C1
AQPLGRYVAWVUSY-HGOQLNBKNA-N,5639749,7376,N,4.17048,pubchem,743052,9606,NR1H2,4643,S(=O)(=O)(/N=C(/NC(=S)NC1=CC=C(C=C1)C)\C=2C=CC=CC2)C3=CC=CC=C3
AQQQQVJBCMSSHB-UHFFFAOYNA-N,11661439,10062,A,6.30103,pubchem,271504,9606,NR1H3,6206,FC(F)(F)C(O)(C1=CC=C(N(CC(O)C2=CC=CC=C2)CC)C=C1)C(F)(F)F
AQQQQVJBCMSSHB-UHFFFAOYNA-N,CHEMBL448111,7376,A,6.7,chembl20,406042,9606,NR1H2,4643,C=1C(=CC=C(N(CC)CC(C2=CC=CC=C2)O)C1)C(O)(C(F)(F)F)C(F)(F)F
AQRPAURBYNAOOI-WYUMXYHSNA-N,644591,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=C(C(=O)NC=2N=CC(=CC2)C)C=CC=C1
AQSGGOLDOQGOAO-FNCQTZNRNA-N,6895732,7376,N,4.17044,pubchem,743037,9606,NR1H2,4643,S1C(=C(C=C1)C)/C=N/N=C/C=2SC=CC2C
AQSPHXTXBCUXRV-WYUMXYHSNA-N,2366824,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(NC(=O)C=1C=CC=CC1)CC2=CC=C(C=C2)C
ARCGXLSVLAOJQL-TUSFSZEUNA-N,10708,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(=O)C=1C(=CC=C(C1)C(O)=O)C(O)=O
ARDCUKLLPYBIBT-MPIMZMORNA-N,3748083,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC=1N(C(CC=2C=3C(NC2)=CC=CC3)C(=O)O)C=C4C1C=CC=C4
ARFHVPIUSIFBRQ-HCKMINDGNA-N,769929,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(NC=1C=C2CCCC2=CC1)C=3C=CC=CC3
ARGXKQUFWANHMW-YHMJCDSINA-N,786021,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C=C(N(=O)=O)C(C(=O)NC=2SC=C(N2)C)=CC1
ARIWANIATODDMH-UHFFFAOYNA-N,14871,9971,N,,pubchem,743217,9606,NR1H4,6137,O(C(=O)CCCCCCCCCCC)CC(O)CO
AJDYOKZVQRRFOY-UHFFFAOYNA-N,CHEMBL380249,10062,A,6.7,chembl20,340909,9606,NR1H3,6206,C=1(C(=CC(C(O)(C(F)(F)F)C(F)(F)F)=CC1)Cl)N(S(C=2C=CC=CC2)(=O)=O)C
AJEJJQMLMWCPDD-UHFFFAOYNA-N,6323810,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(=NN=C1COC2=CC=CC=C2)C3=C(O)C=CC=C3
AJEMNMHLSOQFCK-HCKMINDGNA-N,2176259,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(C1CCCCC1)CCNC(=O)C=2C=CC(OC)=CC2
AJEVGJLJRPRZTF-QTEVPRJUNA-N,6918126,9971,N,,pubchem,743220,9606,NR1H4,6137,S1[C@H]2N(C(=O)[C@H]2NC(=O)C(C=CC)C=3N=C(SC3)N)C(C(C1)=COC(=O)N)C(OCOC(=O)C(C)(C)C)=O
AJKDEOUVBYRGRK-YAQRNVERNA-N,16194030,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1N=C(C=C1CC(C)C)C(=O)NC2=CC(O)=CC=C2
AJKQZRAAQMBNKM-UHFFFAOYNA-N,267210,9971,N,,pubchem,743220,9606,NR1H4,6137,OC1(C=2C(C=3C1=CC=CC3)=CC=CC2)C(OC)=O
AJMNTQQJNZQACD-FMQUCBEENA-N,94408,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,N(C1=CC=C(/N=N/C2=CC=3C(=NC=CC3)C=C2)C=C1)(C)C
AJOQSQHYDOFIOX-DXMPFREMNA-N,72060,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(NC(=O)N)C(CC)C1=CC=CC=C1
AJSJAQQMFKYODQ-CSKMVECVNA-N,23648472,10062,A,7.74473,pubchem,287999,9606,NR1H3,6206,O=C(C1=C(C=2C(N=C1)=C(C=CC2)C)C=3C=C(NCC4=CC=C(C=C4)CC(=O)O)C=CC3)C5=CC=CC=C5
AJSJAQQMFKYODQ-CSKMVECVNA-N,CHEMBL387484,7376,A,8.26,chembl20,436024,9606,NR1H2,4643,C=1(C(=C2C=CC=C(C)C2=NC1)C3=CC(=CC=C3)NCC4=CC=C(C=C4)CC(O)=O)C(=O)C=5C=CC=CC5
AJSKOLZKIUMPPG-HBHMGDMRNA-N,18637,9971,N,,pubchem,743220,9606,NR1H4,6137,O1C(=CC=C1N(=O)=O)C=NNC(=O)C(=O)N
AJULSUVNFQEPHC-UHFFFAOYNA-N,3420996,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C1CCC(C(CC)(C)C)CC1)C
AJXPJJZHWIXJCJ-UHFFFAOYNA-N,6476,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C1N(C(=O)CC1(C2=CC=CC=C2)C)C
ARSBHBJXJSDBSM-NDKGDYFDNA-N,3925572,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S(C=1C=2C(NC1)=CC=CC2)C(C)C(=O)O
ARSRBNBHOADGJU-UHFFFAOYNA-N,CHEMBL329673,9971,N,4.4,chembl20,752425,9606,NR1H4,6137,C=12C(=C(C)C=3C(C1C)=CC=CC3)C=CC=4C2=CC=CC4
ARSRSRPOHCHKEI-NDKGDYFDNA-N,2225503,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,BrC=1SC(C(=O)NC2=NC=CC=C2)=CC1
ARVNUBGNNACWMA-NPVYFSBINA-N,894122,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,FC=1C=C(NC(=O)NC2=CC=3N=C(N(C3C=C2)C)C)C=CC1
ARYCTTPQCWRUOC-LCXAUUPENA-N,2358194,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C2=C(N=C1C3=CC=C(NC(=O)CSC=4N=C(N)C=C(O)N4)C=C3)C=CC(=C2)C
ARZWATDYIYAUTA-GAJRPKRDNA-N,53462,9971,N,,pubchem,743220,9606,NR1H4,6137,N1(C2=C(N=C1N)C=3C(=NC=CC3)C=C2)C
ASBDPVKYQKFTAG-UHFFFAOYNA-N,865641,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(C1=NC2=C(C=C(C=C2)C)C=C1C#N)CC(OCC)=O
ASBGPDQRSMZWHE-UHFFFAOYNA-N,53299494,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=CC=C(C=2N=C3N(C2CC4CCCCC4)C=C(C=C3)C)C=C1
ASCFMHBRJVKECO-UHFFFAOYNA-N,155906,9971,N,,pubchem,588527,9606,NR1H4,6137,OC1CCC(N2C(=O)N(C(=NC2=O)N(C)C)C)CC1
ASCYFYVMCCRPMC-UHFFFAOYNA-N,2248099,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C(=O)C1=CC=C(N=CCC(=O)C=2OC=CC2)C=C1)CC
ASEAPAQCRCSWJA-WYUMXYHSNA-N,2679217,7376,N,4.17039,pubchem,743052,9606,NR1H2,4643,S1C(NC(=O)C=2OC3=C(C2C)C=C(OC)C=C3)=NC=C1
ASFACGIBGAEFHS-YAQRNVERNA-N,735513,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=C(C=2NC3=C(N2)C=CC=C3)C=CC=C1
ASFIAMZEHFOCEQ-UHFFFAOYNA-N,3518450,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C=2C(N=C1SCC3=CC(F)=CC=C3)=CC=C(N)C2
ASIDMJNTHJYVQJ-UHFFFAOYNA-N,137895,9971,N,,pubchem,743220,9606,NR1H4,6137,BrCCCCCCCCCCCCO
ASKCBXWBXOEPCF-LQFNOIFHNA-N,1070294,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O(C1=CC2=C(NC3=CC=C(N4CCN(CC4)C)C=C3)C=C(N=C2C=C1)C)C
ASLWPAWFJZFCKF-UHFFFAOYNA-N,26177,9971,N,,pubchem,743220,9606,NR1H4,6137,ClCC(OP(OC(CCl)CCl)(OC(CCl)CCl)=O)CCl
ASMQGLCHMVWBQR-NDKGDYFDNA-N,13282,9971,N,,pubchem,743220,9606,NR1H4,6137,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)(O)=O
ANNRWOGZFXICDL-JLHWRMCJNA-N,9658359,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=CC(=C(NC(=O)C/C(=N/NC(=O)C=2SC=CC2)/C)C=C1)C(F)(F)F
ANPBQRLTTXYNDB-VEWCPZSHNA-N,888685,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S=C(NC1=CC=2OCCOC2C=C1)NC(=O)C3=C(F)C=CC=C3
ANQAPBLHXFJUMQ-UHFFFAOYNA-N,1472856,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=CC=C(C2=C3N(N=C2)C(C=4C=CN=CC4)=CC=N3)C=C1
ANSXAPJVJOKRDJ-UHFFFAOYNA-N,6966,9971,N,,pubchem,743220,9606,NR1H4,6137,O1C(=O)C2=C(C=C3C(=C2)C(OC3=O)=O)C1=O
ANTWMSCFYRBJGC-WYUMXYHSNA-N,2390728,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC=1C(C(OCC(=O)NC2CCCC2)=O)=CC(N(=O)=O)=CC1
ANUCDXCTICZJRH-PKSOQXRJNA-N,4177,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(C23OCC(N2CC(=O)NC4=C3C=C(Cl)C=C4)C)=CC=CC1
ANUSOIHIIPAHJV-UHFFFAOYNA-N,CHEMBL473535,9971,N,4.65,chembl20,752425,9606,NR1H4,6137,C=1C(=CC(SC2=C(C=CC(=C2)Cl)O)=C(C1)O)Cl
ANVFDWBCVDQNEZ-UHFFFAOYNA-N,688670,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C2=C(C(=O)C=C1C3=CC=C(OC)C=C3)C=C(OC)C=C2
ANVREEJNGJMLOV-UHFFFAOYNA-N,75628,9971,N,,pubchem,743220,9606,NR1H4,6137,P(OC1=CC=C(C(C)C)C=C1)(OC2=CC=C(C(C)C)C=C2)(OC3=CC=C(C(C)C)C=C3)=O
ANWZCODVUVJLKC-UHFFFAOYNA-N,675494,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(=NC(C2=CC=3OCCOC3C=C2)=C1)C4=CC=CN=C4
ANXIWYJUXIMYKZ-YHMJCDSINA-N,585128,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(COC=2C1=CC=CC2)C(=O)NC3=NOC(=C3)C
ANXUAMWXFVTWBE-GPQMBLKYNA-N,841647,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C2=C(SC1C(=O)NC3=CC=CN=C3)C=C(C=C2)C
ANYWGXDASKQYAD-BGGKNDAXNA-N,6969,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C1NC(=O)C=2C1=CC(N(=O)=O)=CC2
ANZXOIAKUNOVQU-UHFFFAOYNA-N,54765,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(CNC(C)(C)C)C1=CC(OC(=O)N(C)C)=CC(OC(=O)N(C)C)=C1
AOBORMOPSGHCAX-AZAGJHQNNA-N,9938056,9971,N,,pubchem,743220,9606,NR1H4,6137,O1[C@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(CCC2=C1C(=C(C(OC(=O)CCC(OCCO)=O)=C2C)C)C)C
AOCCBINRVIKJHY-KGCNKATMNA-N,2577,9971,N,,pubchem,743217,9606,NR1H4,6137,FC1=CN(C(=O)NCCCCCC)C(=O)NC1=O
AKGLOEGERQLNQA-UHFFFAOYNA-N,3604137,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,BrC=1C(=NN(C1)C)C(=O)N2N=C(CC2(O)C(F)(F)F)C
AKGYLLOYEIXBRT-GPQMBLKYNA-N,16187059,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(O)(=O)(=NC=1C(=CC=C(C1)C=2SC3=NC=CC=C3N2)C)C
AKHFEMBMIPNCMV-WLWYHBTCNA-N,6861697,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,Cl/C(=C\C1=CC=CC=C1)/C=N/NC(=O)C=2OC=CC2
AKHXXQAIVSMYIS-HVXXBKQBNA-N,4726,9971,N,,pubchem,743220,9606,NR1H4,6137,S1(=O)(=O)NC(NC2=C1C=C(S(=O)(=O)N)C(=C2)C(F)(F)F)CCCCC
AKJHMTWEGVYYSE-IBJYNHCSNA-N,CHEMBL7301,9971,N,4.4,chembl20,752447,9606,NR1H4,6137,C1CCC(=C(/C=C/C(/C)=C/C=C/C(/C)=C/C(NC=2C=CC(=CC2)O)=O)C1(C)C)C
AKJHMTWEGVYYSE-LELJVTLKNA-N,CHEMBL1232712,9971,N,4.4,chembl20,752447,9606,NR1H4,6137,CC(=CC=CC(C)=CC(NC=1C=CC(=CC1)O)=O)C=CC2=C(C)CCCC2(C)C
AKKBBBALMHJWAE-HCKMINDGNA-N,698943,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(NC=2C=CC=CC2)=NC(C3=CC=C(OC)C=C3)=C1
AKLNLVOZXMQGSI-UHFFFAOYNA-N,2465,9971,N,,pubchem,743220,9606,NR1H4,6137,O1C(CCC1)COC=2C(OCC(O)CNC(C)(C)C)=CC=CC2
AKMWVOOLBRYFTQ-WYUMXYHSNA-N,893843,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(=C(N=C1NC(=O)COC=2C(OC)=CC=CC2)C)C
AKNPZPNNRMKRHE-UHFFFAOYNA-N,CHEMBL552310,10062,N,2.92,chembl20,576093,9606,NR1H3,6206,C=1(C(=C2C=CC=C(Cl)C2=NN1)C3=CC(OCC4=CC(=CC=C4C(F)(F)F)F)=CC=C3)CC5=CC=CC=C5
AKNPZPNNRMKRHE-UHFFFAOYNA-N,CHEMBL552310,7376,N,4.36,chembl20,576092,9606,NR1H2,4643,C=1(C(=C2C=CC=C(Cl)C2=NN1)C3=CC(OCC4=CC(=CC=C4C(F)(F)F)F)=CC=C3)CC5=CC=CC=C5
AKNQMEBLVAMSNZ-UHFFFAOYNA-N,43233,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=C(C2(OCCO2)CN3N=CN=C3)C=CC(Cl)=C1
AKOAINPXWLWHID-UHFFFAOYNA-N,652471,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1N=C(N=C1C2=C(OC)C=CC=C2)C=3C=CN=CC3
AKQRIMAIGHZUEL-UYBDAZJANA-N,880469,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C(NC1=CC=C(N2CCCCC2)C=C1)C3=C(OC)C=CC=C3
AKRXNWYJYOAKEV-LILDFLRNNA-N,307425,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C=CC(C(=O)NC=2C=C3C(=CC2)C=CC=C3)=CC1
AKSWUXFHVQCOCT-IIULZJFJNA-N,2085926,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C=2C(OCC1)=CC=C(NC(=O)/C=C/C3=C(OC)C(OC)=CC=C3)C2
AKUIGOLDJJSYBO-QNJLNHEBNA-N,9587082,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=C(C=CC=C1)/C(=N/OC(=O)C2=C(OC)C=CC=C2)/N
ALIFPGGMJDWMJH-XQZBBPJSNA-N,8689,9971,N,,pubchem,743220,9606,NR1H4,6137,N(/N=N/C1=CC=CC=C1)C=2C=CC=CC2
ALIVXCSEERJYHU-UHFFFAOYNA-N,3395,9971,N,,pubchem,743220,9606,NR1H4,6137,FC=1C=C(C(C)C(OC(OC(=O)C)C)=O)C=CC1C2=CC=CC=C2
ALKYHXVLJMQRLQ-NDKGDYFDNA-N,7104,9971,N,,pubchem,743220,9606,NR1H4,6137,OC=1C(=CC2=C(C1)C=CC=C2)C(O)=O
ALLWOAVDORUJLA-ZGNOSAFFNA-N,5042,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC=C(C(=O)NC(CC=2C=3C(NC(=O)C2)=CC=CC3)C(O)=O)C=C1
ALNWQAFPXMGLTJ-NDKGDYFDNA-N,80946,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC1=CC2=C(C=CC=C2NC(=O)C)C=C1
ALOUNLDAKADEEB-UHFFFAOYNA-N,7829,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(=O)CCCCCCCCC(OC)=O)C
ALOVARIHTZQILL-YAQRNVERNA-N,2563567,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1CC(=O)N(CCNC(=O)COC2=C(N(=O)=O)C=CC(F)=C2)C1=O
ALOXMJHJPMLKMV-UHFFFAOYNA-N,53299501,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,N12C(=C(N=C1C=CC(=C2)C)C3=CC=C(C=C3)C)CC4=NC=CC=C4
ALRLPDGCPYIVHP-UHFFFAOYNA-N,CHEMBL167395,9971,N,4.4,chembl20,752447,9606,NR1H4,6137,N(C1=C2C=3C4=C(C=CC=C4C=C2)C=CC3C=C1)(=O)=O
ALSTYHKOOCGGFT-KTKRTIGZNA-N,5284499,9971,N,,pubchem,743220,9606,NR1H4,6137,OCCCCCCCC/C=C\CCCCCCCC
ALWKGYPQUAPLQC-UHFFFAOYNA-N,8246,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C=1C=C([N+](C)(C)C)C=CC1)C(=O)N(C)C
ALWUKGXLBSQSMA-UHFFFAOYNA-N,285097,9971,N,,pubchem,743220,9606,NR1H4,6137,O1C(CCCCCC)(CCC1=O)C
ALXJYDIYDDOWBL-UHFFFAOYNA-N,6624149,7376,N,4.17048,pubchem,743052,9606,NR1H2,4643,S(CC1=CC=CC=C1)C2=NN=C(C=3SC=CC3)C=C2
ALZOLUNSQWINIR-YHMJCDSINA-N,91749,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(=C2N=CC(=CC2=CC1)C)C(=O)O
APNATFWXWYKUQT-RCCKNPSSNA-N,60160491,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C12CN(CCC1)/C(/C2)=C/C3=CC(N(C)C)=CC=C3)C(=O)C=4C=CC=CC4
APNCRASUNSLSDH-ZHLVXTBQNA-N,864377,7376,N,4.17039,pubchem,743052,9606,NR1H2,4643,S(CCC1=CC=CC=C1)C=2N=C(N)C(=CN2)C(OCC)=O
ZSOMYKQAXFPKDY-UHFFFAOYNA-N,44137982,10062,A,8.4437,pubchem,454924,9606,NR1H3,6206,ClC1=C(N2C3=C(N=C2C)C(Cl)=CC=C3)C=C(OC4=CC(S(=O)(=O)C(C)C)=CC=C4)C=C1
ZSOMYKQAXFPKDY-UHFFFAOYNA-N,44137982,7376,A,7.4437,pubchem,454925,9606,NR1H2,4643,ClC1=C(N2C3=C(N=C2C)C(Cl)=CC=C3)C=C(OC4=CC(S(=O)(=O)C(C)C)=CC=C4)C=C1
APQPGQGAWABJLN-LNNLXFCONA-N,3360,9971,N,,pubchem,743220,9606,NR1H4,6137,FC(F)(F)C1=C2N=CC=C(NC3=C(C=CC=C3)C(OCC(O)CO)=O)C2=CC=C1
APRRQJCCBSJQOQ-JHVZOGCYNA-N,60196419,9971,N,,pubchem,743220,9606,NR1H4,6137,S(O)(=O)(=O)C=1C=C2C(=C(N)C1)C(O)=CC(S(O)(=O)=O)=C2
APSCBHPLIJURCC-VRGMUVNCNA-N,675164,7376,N,4.17075,pubchem,743037,9606,NR1H2,4643,S1C2=C(CCC2)C(=C1NC(=O)C=3C=CC(F)=CC3)C(=O)N
APTZNLHMIGJTEW-UHFFFAOYNA-N,182951,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(=NN(C1OC(F)F)C)C2=CC(OCC(OCC)=O)=C(Cl)C=C2F
APUDBKTWDCXQJA-QIDMFYOTNA-N,65502,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(CCCN1[C@@H](CCC[C@@H]1C)C)(C2=CC=CC=C2)C3=NC=CC=C3
APYBDLRDIDVHIU-XDHOZWIPNA-N,CHEMBL194104,9971,A,6.58,chembl20,304131,9606,NR1H4,6137,N(C(=O)C1CCCCC1)(C=2C=C(/C=C/C(=O)OC)C=CC2)CC3=CC=C(C=C3)C4=CC=C(OC(F)(F)F)C=C4
AQBLHXAPPAUPCH-UHFFFAOYNA-N,759407,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C=2C(N=C1C3=CC=C(N)C=C3)=CC=C(N)C2
AQCHWTWZEMGIFD-DZQCGVKKNA-N,4170,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC=2NC(N(C(=O)C2C=C1S(=O)(=O)N)C=3C(=CC=CC3)C)C
AMMHBROWJCKEHJ-UHFFFAOYNA-N,250620,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC=1C=C2C(CC=3C2=CC=CC3)=CC1N
AMMOMAORSKJZTH-GQCTYLIANA-N,783742,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1CCN(CC1)C/C=C/C=2C(OC)=CC=CC2
